id,listing_id,date,comments
208,8,2015-04-25,"We really enjoyed our time at this yellow house! Our upstairs apartment was so beautiful, spacious, and comfy. The whole place was impeccably maintained and furnished beautifully. The renovation was smartly planned out too. I wished we could live there! The host gave us a tour of the downstairs apartment too! The downstairs was gorgeous with vaulted ceilings and a chef's kitchen. This is an easy place to call home! And the host was such a great communicator and warm host. We'll try to visit again!"
209,1,2015-04-27,"This spacious apartment was perfect for us as our daughter lives right next door. The apartment was clean, comfortable and homey and was just like the description. We loved sitting on the deck, having a full kitchen(everything we needed) and use of a washer/dryer as we stayed for 9 days. The host was welcoming and warm. Street parking was easy and easy access to downtown.We would surely stay here again.Ron and Joanne"
210,4,2015-04-29,"This place was perfect! Great location to walk or uber to all you want to see and walking the neighbor hood is a treat! Cozy place with everything you need! Comfy bed, hot shower and all the supplies you need! We were able to cook fresh fish from Pikes and had everything we needed :) I would recommend this to anyone who plans to stay in Seattle!"
211,1,2015-05-01,"The host was a warm, welcoming person. She greeted us, gave us the key and said if we needed anything we could send her a text. Her home is gorgeous and peaceful. There were 4 of us staying and we all had a wonderful time. The beds were super comfortable, the place was kept very clean and everything we needed was available to us. Fridge/stove/microwave, washer/dryer, dishes/silverware, central heating/cooling & wifi. It was really, SO nice. I highly recommend this place!"
212,4,2015-05-03,"Loved this place! Location was very good, get a great view of the Seattle skyline only a couple blocks away. Apartment is very well equipped and the host left a detailed notebook with all the information you need for a visit, whether for a couple days or a week."
213,8,2015-05-03,"Our stay at this renovated two bedroom in Ballard couldn't have been better. The rooms were tastefully furnished, the bathroom and kitchens were modern and complete, and the rooms were stocked with everything you could possibly need for an extended stay. The skylights and windows flooded the whole place with natural light even during rainy days. Best of all, the house was an easy walk from Ballard's great restaurants and farmer's market. We will definitely find an excuse to stay there again soon."
214,4,2015-05-06,"We had a great experience during our time in Seattle. The host was responsive to our email questions, and made us feel welcome. The description and photos were spot on. The neighborhood is wonderful, and as described... a walker's dream. Good coffee and food were a walk away. We would definitely recommend This place to friends, and look forward to returning."
215,1,2015-05-08,"Beautiful, peaceful apartment with absolutely everything we needed. Gorgeous scenery absolutely everywhere. Thank you for being so quick to respond and so helpful. Our trip to Seattle was so perfect and public transportation was amazing (and so close to the apartment!)"
216,1,2015-05-14,"The apartment is lovely and feels really secluded, but with good bus links v close by. The host was very accommodating. Would definitely recommend!"
217,4,2015-05-19,"Awesome spot, easy parking, walking distance to great places to eat in Queen Anne as well!"
218,1,2015-05-22,"Staying in this tucked away accommodation for two days was a wonderful experience. The space was clean, well-designed and oriented, and was easy to access from public transportation. The host was very helpful with checking in before the stay and gave me detailed logistical information so that I would not face any issues. I would definitely recommend this accommodation for anyone looking for a relaxing, comfortable stay."
219,4,2015-05-24,"The host is very welcoming and professional. The unit is just as described, even better! Everything works well, particularly the kitchen and sleeping areas. The interior colors are calming. The TV and video equipment are great. I think everything was just right! And, the neighborhood is super with a Trader Joe's and Safeway nearby. If you are on foot, the number 13 bus takes you right into town. Thank you!"
220,6,2015-05-25,"The description was accurate - the suite is very similar to a hotel room, but was the perfect size for our visit.The location worked well, but it would have been nice to be a little closer to coffee shops and amenities. The building is very quiet and relaxed."
221,1,2015-05-25,"We had to make a last minute change to our dates and the host was very flexible. She provided recommendations for various activities that we were interested in. The apartment is a bit difficult to find, but this host gave us fair warning and helpful directions. We loved the Queen Anne neighborhood where the apartment is located. It was tranquil and central to most of the places that we wanted to visit. Parking was easy to find as well."
222,10,2015-05-25,"The host was very easy to work with and we really enjoyed this awesome location in Ballard. We would definitely stay again and have already recommended this home to our friends."
223,1,2015-05-27,"Great area. A bit difficult to find, but very nice."
224,1,2015-06-01,"Lovely place at a super affordable price! Great communication with host. We loved the outside garden and back patio especially!"
225,4,2015-06-04,"On the plus side: The place is very much as described, and it was clean, and is in a great location for both neighborhood activities and access to downtown and other areas of Seattle. The host also has a ton of movies available to stream on the TV.On the negative side: Though it does technically qualify as an \entire home/apt\ unit - given that it does not share access or any rooms with the main house - it does get a lot of noise from the main house above, especially the child running around on what I assume are hardwood floors. So it doesn't always feel quiet or private. The host hosted an afternoon party at the house one day while we were there (he gave us a few hours' notice and did offer us an invitation) and the noise was significant, though he did get the TV turned down when I requested it.In all, it is a good place, but it may feel like a shared space when you stay here just because the sound carries."
226,1,2015-06-04,"We stayed in this apartment for 3 nights. It was a perfect place to start our holiday in North West USA! The apartment was cosy, clean and comfortable."
227,6,2015-06-06,"Very nice place! Cozy with a fantastic location."
228,1,2015-06-08,"Had a lovely time and the apartment was as described. Thanks!"
229,4,2015-06-11,"We loved the neighborhood! We were able to walk downtown and easily walk to coffee shops and restaurants. The space was perfect for my husband and two girls. Very clean and comfortable. The host was good at communicating and we had no problems whatsoever."
230,4,2015-06-13,"Convenient location in great neighborhood and the host provides a wealth of information."
231,6,2015-06-14,"The host makes you feel very welcome. The apartment was very clean and nicely decorated. Perfect location for my visit to Seattle."
232,1,2015-06-15,"This space was perfect for our stay in Seattle! The host met us at the house and was very nice. Everything was ready for us, even though we were early. The apartment was very clean and comfortable. We were about a mile from SPU and getting to the Key Arena and downtown Seattle was a snap! Parking was never a problem and we always parked close by. We got really good at parallel parking. The available washer and dryer was a bonus. We will be back again."
233,1,2015-06-16,"We just spent 1 night here, and it met our needs. We liked the decor, and the garden path we walked through to get to the apt."
234,1,2015-06-17,"The host - was very attentive and helped be flexible to accommodate our late check-in to Seattle. The apartment was very well located and had everything we needed. We only stayed one quick night but there are no complaints. Street parking is a little strange because the street is very narrow and cars park/drive in both directions but we didn't have a problem finding a spot. The host, did a great job in providing clean towels, sheets, and kitchen supplies."
235,4,2015-06-20,"This apartment is a wonderful place to stay in Seattle! You will be close to an adorable downtown area of Queen Anne as well as public transit. The apartment is plenty spacious for a couple or small family. Additionally, it's great if you want to stay in or go out. The host was more than gracious in supporting any of our needs."
236,1,2015-06-22,"The apartment was (email hidden)fortable with plenty of space for the three of us. The host was in touch with us before and during our stay, providing directions, welcoming us and with an invitation for assistance if we needed it. A gracious hostess. Would certainly recommend that others check out this listing and will stay here again when back in the area."
237,1,2015-06-27,"The apartment was exactly as described. It was private, had lots of open space, and a lovely deck to sit outside. The bed was amazing and once you put your feet up and laid back, you are asleep! Plenty of room for my cousin and I to spread out and watch T.V. or read or write. The guestbook is a nice touch to see who else has stayed there and the nice comments they had for the host."
238,6,2015-06-28,"This airy studio had all the amenities and the most amazing view from the spacious patio. Walking distance to downtown and offering killer views this property was more than I could have hoped for. Our hostess was more than helpful and left everything a visitor could need, whether staying for one night or more. I cannot recommend this property highly enough!"
239,4,2015-06-30,"Incredible neighborhood: beautiful homes and gardens on every street, just a few blocks from some great cafes and restaurants. Really accessible to downtown. Apartment was comfortable for a group of four sharing one main bed and one pullout. Clean and comfortable. The host was very accommodating, including shipping back a bag we left behind promptly and courteously! Thanks for our first great stay in Seattle!!"
240,1,2015-07-04,"Staying here was a seamless experience. Thanks!"
241,1,2015-07-05,"This place is beautiful, exactly what described in a very peaceful zone with lots of nature around it. We really enjoyed our time there"
242,10,2015-07-10,"Second leg of a trip to Vancouver and Seattle. Stayed for two nights. The host made everything really convenient! Although I never met her in person (we tried to but we got there late and something came up on her end), there was awesome communication and we were able to get in with no problem. The wife and my mom loved the place! So cute and quaint! Instruments available to play and books on shelves and in cabinets. Wife also loved the selection of amenities and how the rooms were decorated! Happy wife happy life right?! 2 queen bed were comfortable and neighborhood had a really great vibe. Awesome restaurants and bars right around the corner stretching for blocks! It also wasn't as noisy as I thought it might have been at night. Very quiet except for small pockets of people walking by and chatting. Reminds me of Brighton/Allston area in Boston.Seattle is a very cool and hip and it's reflected that while staying here! Awesome experience and would recommend the next person."
243,4,2015-07-10,"We appreciated the host being upfront with us. When his construction team became available during our stay and there would be noise, he let us know and allowed us to cancel our reservation."
244,1,2015-07-10,"Great place! So spacious and beautifully furnished! The place is so breezy and comfortable! And AC- what a treat!"
245,6,2015-07-12,"This is a great location just a few minutes' walk from Queen Anne and Key Arena. There is free parking. The apartment is a studio, so it's small, but it is set up beautifully and it is clean and comfortable. The host was great about communicating with us to give us information and helpful directions to the place."
246,10,2015-07-13,"We had a wonderful time staying here. It's very comfortable and has everything you need to make the stay enjoyable. The location is awesome, so close to everything in Ballard and not far from downtown. Garage parking was a definite plus.Communication was easy and everything went very smoothly. We highly recommend staying here!"
247,4,2015-07-13,"This place is in a beautiful, quiet neighborhood very close to some amazing coffee, restaurants, and shops. We appreciated being an easy walk to Pike's Place Market and downtown (an easy walk there... the return walk is straight uphill, just a warning! :) This house had some unexpected construction going on at the time, and he was extremely accommodating and apologetic about the inconvenience, offering us a partial refund for our stay. The place itself was very basic and comfortable, nothing fancy, but it worked for us for the weekend."
248,1,2015-07-16,"Cute little place in a perfect location for getting around Seattle. Had plenty of room and everything we needed for a long stay."
249,3,2015-07-18,"We had a lovely stay here. The host left us some recommendentations on things to do and places to go.We used the local bus alot to get around, as we did not have a car, which was very easy. The host had also been very clear about renovations in her building so we knew what to expect during our stay."
250,6,2015-07-19,"Great place! Clean, comfortable bed. Great location!"
251,10,2015-07-20,"They were absolutely wonderful hosts! Their townhome has a very homey feel and is in such a great location. While staying there, our group was able to walk into Ballard, or take a quick drive to Fremont, Capitol Hill and Queen Anne. I look forward to staying in this townhome again!"
252,3,2015-07-21,"Arrived to find an apartment on the lower west side of Queen Anne with views of Interbay (15th ave. west), the train tracks, and Magnolia hill.. The building is undergoing what I would call a major, not a minor, renovation at this time. Apartment is west-facing, so we found the space stuffy to be quite honest. Also, the construction, being loud with hammering and nail guns starting at 7:30 am forced us to leave for one full day of our stay between the hours of 7:30-4:30."
253,10,2015-07-22,"This townhouse was the best! My husband and dad stayed here during a short 2 night visit to Seattle but I could've seen myself living in this gem. The house was beautifully decorated and everything was clean and well organized. The floor plan and layout of the place maximized space and efficiency. The hosts were great hosts and easy to communicate with. They met us at the house and gave us a tour before leaving us to our privacy. There was a private garage to house our car, which was super convenient. The house is located only a few blocks from the Ballard neighborhood, which had tons of great restaurants, bars, and shops. We absolutely loved staying here and would highly recommend it to anyone."
254,1,2015-07-23,"Wonderful hostess. Very helpful and attentive."
255,4,2015-07-25,"The fact that the host is upstairs is great...he is very quick at responding to any needs. The neighborhood is (email hidden)pecially with kids...there is a great park...at the end of the alley..which was really fun. Everything was just like it had been explained...we loved the place and the (email hidden)ank you..it met our needs."
256,3,2015-07-25,"The host's condo is in a great area, and is clean and comfortable. The sofa is large and comfortable for sleeping an extra person."
257,6,2015-07-27,"The apt is adorable! It's clean and cozy. Perfect stay if you plan on just sleeping there. Checking in and out was a breeze. Looking forward to visiting again!"
258,10,2015-07-29,"Condo was super clean and beautiful. My dad and I did a father daughter trip, and this was so perfect for us given the 2 bedrooms, kitchen, living room, etc. Blankets, towels, pots / pans, etc. were all really good quality, and honestly just made you feel like home away from home. It made you feel like you were staying at a really good friend's house (who's clean / neat / has nice stuff) and who completely trusted you with their place. We had a car so location wasn't a problem at all. It was also great that there's a market across the street, a gas station right next door, and an AMAZING biscuit / breakfast sandwich shop the next street over. All in all, this rental was awesome and worth every penny. Host was super responsive in communication and helpful. My dad and I was supposed to head up to Vancouver but I forgot my passport and was delayed a night in Seattle while I waited for my passport to be shipped over. I had to book an additional night last minute, which the host was accommodating. They immediately noticed that I was overpaying for fees since I had to book another separate night and had refunded me the amount - all without me asking for it! Honestly, 5 stars for such honesty; I truly felt so comfortable staying here and would highly recommend it."
259,1,2015-07-30,"Very nicely decorated and laid out. Comfortable, gardeny feeling to the whole place. Great location for getting around Seattle. We had a problem with a door closure, which was fixed very quickly and efficiently. As advertised, it is pretty easy to hear the upstairs neighbors, so if you are very sensitive to noise, that might be an issue for you. Otherwise - I strongly recommend this place and the host."
260,6,2015-08-01,"The host made us feel super welcome and was great at communicating! The place was just as described, perfect for one or two people for a short stay, and in a great location! ESPECIALLY perfect for heading over to the port for cruises early in the morning - it was a 10 minute ride! Also walking distance to the space needle. We loved our stay here!"
261,1,2015-08-02,"We had a lovely stay. The apartment is cute, clean and private. It was a nice oasis in the city and an easy place to hang out. We came with our 3 yr old and she enjoyed it too. We didn't get to meet the host, but she was available to answer questions and help us find it. We would stay here again."
262,10,2015-08-03,"The town home was very comfortable and the hosts left us a lovely welcoming note and some goodies. The house is filled with a wide variety of books, a piano and guitar, a well-equipped kitchen, and a nice layout for our small family. The neighborhood is only a two-minute walk from the \main street\ of Ballard with lots to do - restaurants, stores, parks, etc. It is also near the main bus line into town. It felt very safe. We were there during an unusual heat spell, and there was no air conditioning, but there are balconies on both floors and good cross ventilation and fans."
263,4,2015-08-03,"I stayed one week with my wife and our 2 years old kid. The location in Queen Anne is perfect as it is a very nice neighbourhood and close to downtown. When needed, the host was very responsive and helpfull.There is not so much light in the apartment but as we visited Seattle and its surrounding during the day, it was not a problem.Conclusion: I would recommend staying here!"
264,10,2015-08-07,"They left us a friendly note with their contact information, if we needed them. They also left us some treats and a refrigerator that contained many basic items. The house was nicely decorated. The D bus was a few blocks away and takes you downtown to Pike's Market. There are 2 supermarkets within a short walk. There is also a nice Italian restaurant about 2 blocks away on 15th. We would recommend this accommodation and stay there again."
265,6,2015-08-09,"The location was amazing - beautiful views and an easy walk to so many restaurants and attractions.The place is great as well. The host really did a fantastic job of keeping the area spacious and light. The host was very accommodating and caring, and made us feel at home."
266,4,2015-08-10,"The place was awesome, and exactly as described. The host has made the place feel very welcoming and a great home away from home. The location is in a good spot close to many things and a perfect Uber pickup spot. Would recommend to friends and would stay here again."
267,4,2015-08-12,"I was very happy with our stay. He was very easy to communicate with, the apartment was clean, the location is great, and the bed was the most comfortable one we had slept on since the beginning of our road trip. You can at times hear him upstairs, but I am a light sleeper and didn't have any problems with noise. I would definitely stay there again if we come back to Seattle!"
268,1,2015-08-13,"The good: Good location, comfortable space, comfortable bed, washer and dryerThe bad: It smelled musty (it's an exposed basement), street noise is loud, there were many cobwebs, the only bar soap was soap used by previous tenants (I did bring our own just in case), very few towels, found bathroom floor mats in laundry room which seemed clean, found coffee maker in laundry room (after we bought one)."
269,1,2015-08-15,"The host was very helpful. She met us late at night when we arrived and showed us to the apartment. Thanks for a lovely visit!"
270,4,2015-08-17,"Nice place, close to transport and supermarket. Great place to stay for a small party."
271,4,2015-08-21,"This place was great. The neighborhood was beautiful and very close to several places to eat. Getting to downtown was very easy and public transportation made it easy to move around the city. I would highly recommend this place to anyone looking for a comfortable, quiet place to stay while visiting Seattle."
272,5,2015-08-22,"Thank you for the last minute help! My friends had an excellent stay and LOVE your location in the hart of Queen Anne."
273,6,2015-08-23,"We had an amazing time visiting Seattle for the weekend and couldn't have asked for a better place to stay. This adorable studio apartment was small but so well organized we never felt cramped. The Amazing use of space. The building itself was beautiful and felt so comfortable to come home to.The apartment has a bus stop across the street which easily takes you downtown. And while you wait you get an amazing view of the Space Needle! It's breathtaking. Or you can walk around the Queen Anne area which is full of adorable shops, cute cafes and amazing restaurants. There's something for everyone. In summary, great space, very welcoming host and we would definitely recommend it!!"
274,4,2015-08-23,"House is in a great location and parking was an awesome feature. Perfect for two old college friends to set off and explore Seattle. We didn't spend much time in the unit, but we found everything to be fine for the price. We didn't interact with the host due to our schedule and the independent nature of the place, but it was clear he and his family were about and was nice to know people were around if we had any urgent questions or issues. Also, a super-comfortable bed!"
275,5,2015-08-23,"My husband and I had a wonderful time staying with in Queen Anne in Seattle. The bedroom, bathroom, and lounge area were all very comfortable and clean, and the location was excellent! Queen Anne is a quaint, quieter neighborhood that is still extremely accessible to downtown Seattle. I would highly recommend staying here and would certainly stay here again myself!"
276,1,2015-08-24,"Our hostess was very pleasant and was responsive to some problems that we encountered. The apt is fairly spacious with a nice sized kitchen/dining/living area and a good sized patio with grill and comfortable L shaped lounge area furniture. We, however, had a less than satisfactory time. Our major problem was the plumbing: the one toilet backed up 4 times...no unusual use. The bathroom sink also ran so slowly that we had to wait in between uses. By the 4th back up in the toilet, we contacted the owner who did respond and fix it, but it seems like an ongoing problem. My other disappointment was in the general condition of the place: bed quilt (smelly), grout on bathroom floor dirty. Generally dinginess. The photos make the place look lighter/cleaner than it looks in person. Finally, there are people who live upstairs and there is a lot of foot noise from them dancing (?), jumping (?), running (?) even at night as well as constant noise from a main traffic artery just below this property."
277,9,2015-08-25,"Host family is lovely, prompt communication, easy access instruction.The place is fairly new, adequate but has a really strong cat pee odor.We bought a bag of room fresher, odor eliminator, febreeze etc, had all window and the door open with a fan working 24/7 in the living room, still the smell was very very bad. There is no way the host is not aware of this, it is THAT strong. It needs to be addressed professionally, otherwise it becomes a deal breaker. Also, the large TV is not hooked up to cable, so it functions as a DVD screen. The actual DVD player had no remote, so it took quite some time and the help of our gracious host to make it work."
278,4,2015-08-27,"The host was fantastic! His place was perfect. It's a couple blocks from a small quaint strip of restaurants and grocery stores (There was a Pizza Place that was amazing!...Our favorite food we had on our entire trip.)The unit is convenient and had everything. The host was really quick to help out if we asked but also great about making us feel like we owned to place so we could feel at home after a day exploring Seattle."
279,6,2015-08-30,"This place was decent and just as described. As stated, it's small but has everything you need for a short stay. My only complaint is that the apartment gets pretty warm, with no air conditioning."
280,5,2015-08-31,"The host did an excellent job of communicating before and during our stay (and gave some great suggestions for our time in Seattle). The space was a very comfortable, and located in a nice, quiet neighborhood walking distance (1-2 miles) from the downtown area. It should be noted that this seemed to be a very residential area, so it seemed like you would be headed elsewhere for restaurants, bars, sites, and/or nightlife. Washer/Dryer access was a nice touch after a week on the road."
281,8,2015-08-31,"Our family of 5 had a great time in Seattle. The apartment is spacious, clean and very well equipped. Location is great, with public transport, shops and restaurants all close by. Hosts were great hosts. Always on hand to help. Thank you both very much for a wonderful stay."
282,6,2015-08-31,"Cute hotel style studio with everything you need for your stay. Love the historical feel of the place! Host was very accommodating and check-in was a breeze. Steps away from the bus stop and a short walk to the Seattle center. Overall a good experience!"
283,6,2015-09-01,"Excellent stay! Lovely view and nice clean porch. Very accommodating and easy to stay in touch with."
284,4,2015-09-01,"It was nice stay at this place. It's a quaint and quiet neighborhood filled with shops and a 24-hour Safeway that saved the day many times.The apartment looked just like the pictures. It was great to have access to the washer + dryer, along with the broom and vacuum. I really loved the heater in the bathroom. After taking a shower, I just stood under there. If you stay here, you'll probably do the same thing. lolWe didn't use public transportation to get around because we relied on Uber. If one chooses to use the bus, I think it's the 2 line that gets you into downtown.If you have any issues, the host is quick to respond. We didn't have time to meet him but I'm sure he's nice."
285,1,2015-09-02,"Enjoyable stay, with everything you need to be comfortable away from home. The apartment itself is a little difficult to find (we arrived on a rainy night, which made it even harder), but it is in a very convenient location. Close to public transit and a cheap cab fare to get downtown. We were grateful for all of the kitchen supplies and were able to cook dinner one night with all of the provided utensils and cookware. The kitchen/ dining area is large and there is a full size refrigerator and stove/ oven. It was very rainy in Seattle during our stay, so the provided umbrellas and dehumidifier were great additions as well."
286,4,2015-09-04,"We really enjoyed our stay. This apartment was as described and pictured, it was the right amount of space for us and our 1.5 yr old. Being walking distance to restaurants, coffee shop and grocery stores was awesome and we appreciated not having to drive for every meal. It's also a great location, ~10 mins drive time to most of Seattle's tourist attractions. Highly recommended!"
287,1,2015-09-05,"The host was a great host. The apartment is secluded and has a very relaxing lounge area on the patio. All our meals were cooked in the fully stocked kitchen. My friend and I stayed three nights and did not want to leave. Thank you!"
288,4,2015-09-06,"Though we didn't get a chance to meet the host in person, he made the stay as smooth and comfortable as possible. He checked in to make sure we were settled in and there was a great printed guide in the house. Everything was pretty much as described and it was generally a wonderful stay. Both the bed and sofa bed were extremely comfy and we slept well. Only thing that dampened the experience a bit was that there was a mild musty odor when we first arrived..not a huge deal but it was noticeable. Also, though it is definitely possible to walk to areas from this location, we preferred to have a car..it made things a lot easier to navigate around."
289,5,2015-09-08,"Such a great house in a wonderful neighborhood! The location: Close to everything touristy, but still in the quiet of a residential neighborhood. My husband and I didn't have a car and we either walked or took a really cheap Uber ride to the science center, EMP Museum, space needle, Pike Place Market, and pier (boat tour, aquarium, Ferris wheel). There are also great places to eat that are all very close (5 minute walk), like The 5 Spot and Queen Anne Cafe. The space: So much room and windows for a basement! If I had been blindfolded and placed in this space, I wouldn't even know it was a basement. One thing left out of the pictures is the full bathroom and it is very nice. Well lit, plenty of towels, huge shower, and a variety of shampoo, conditioner, and body wash to choose from. The bedroom and bathroom also have their own temperature controls for heating. It was a little chilly at night so this was an exceptional feature. We didn't use the washer or dryer because we were only there for the weekend. The bed was comfortable and we slept very well. Although we didn't use it much, the TV and couch in the main room were a great amenities. The couch was roomy and relaxing and the TV was huge! It was overall, very clean and very quiet for being a basement. All you can hear is the occasional footsteps from above.The host: As it says on the page, the host really was flexible with check-in/out times, and I appreciated that. Instructions were clear. I didn't meet the host in person, but she was good in communicating via messaging. The only thing I had to ask for was an iron and ironing board which her son was very helpful in getting for us."
290,4,2015-09-08,"This place is in the cutest neighborhood and the home itself is quaint and very nice. We didn't have the chance to meet the host in person but he was quick to respond from the day of booking. If you're looking to spend some time in Seattle without the hustle and bustle of city life, this listing is definitely recommended!"
291,4,2015-09-11,"I'll start with the good: the atmosphere was really nice. People were friendly and welcoming, and there was a genuine feeling of community amongst the residents. Now for the bad: First of all I must state that it seems I stayed at the place when lots of renovation was happening. I'm hoping this is not the norm, so your mileage may vary...I was in a 2 person room on the bottom floor. The shower was being renovated (thus non-existing), so the closest shower was one floor up, shared by the residents of both floors. The renovations were not stated in the listing. My room was adjacent to the work, thus it was impossible to sleep in, since noisy construction started early in the morning. The construction noise also meant that most people preferred to leave the house in order to get some work done. In the room there was an exposed water pipe, and very loud dripping noise started every time that pipe was used. The room had no luxuries like a hook to hang my wet towel on.During my stay the entire house lost water for two days. Walking 20 minutes in the morning (to my workplace) just to brush my teeth and take a shower was not a pleasant experience. I can see how this sort of thing can happen, and the host was very gracious about it, trying to find solutions for the residents. Normally I would not comment about such an unforeseen event, but along with the rest of the renovation, this was a bit too much. We were promised a refund for the 2 days, I'm still waiting for mine. I can see how this place can be great if no renovation is taking place. I think the host should have either shut-down during the renovation, or at least make it explicit in the listing. Giving it 3 starts, as an average between my 1 star experience and the 5 starts it could have been. When I left, they just started tearing apart the upstairs kitchen..."
292,1,2015-09-12,"We thoroughly enjoyed our stay here. We spent the week enjoying the beautiful sites, great food and friendly people of Seattle. This place was the perfect base camp. It is clean, cozy and relaxing. We slept great in a very comfortable bed. I loved looking out at the green foliage from the front windows and porch with seating. My brother joined us for one night, and the pullout sofa came in handy. The host was very friendly and accommodating. I definitely recommend staying here."
293,6,2015-09-13,"Very clean and conveniently located studio that meets all your basic needs. The host is very easy to communicate with and accommodating with the check in/out process. Would definitely recommend to anyone visiting Seattle."
294,4,2015-09-13,"Great location and great apt. Will stay there again!!!"
295,1,2015-09-15,"Very easy communication with the host, cute neighborhood, very clean and comfortable space. As mentioned in other reviews, you can hear noise from upstairs, so if you're sensitive to noise it might be problematic. It was ok for us, and the bed was super comfortable - we had a wonderful stay. Beautiful little porch / outdoor space as well. Super easy and quick to get downtown on the D Rapid Line. Highly recommend this space!"
296,5,2015-09-15,"The host was very helpful as I told her we would be coming in about noon and leaving for lunch right away. She gave me many places to check out to eat lunch at. We will be back to stay at this rental again."
297,5,2015-09-16,"This place was fantastic for our one night stay - the place was spotless and the area was great too, very close to downtown Seattle. The host was communicative and very accommodating, and if I was coming back to Seattle I wouldn't hesitate to stay there again, definitely worth the money."
298,1,2015-09-16,"Great experience. The apartment was as described; very pleasant and private. The host was very professional and prompt in her communication, even accommodating an early check in."
299,8,2015-09-16,"This apartment is amazing. It's right in the Ballard area of Seattle and just blocks from coffee shops, restaurants, and the Sunday Farmers Market! The home itself is very new and clean with all the amenities you could need for stay. The kitchen is awesome (especially if you like to cook)! Looking forward to returning to Seattle and staying here again."
300,5,2015-09-17,"The host had a very beautiful house on Queen Anne. The basement where we stayed was clean and very convenient. We would love to come back again."
301,5,2015-09-19,"The host canceled this reservation 6 days before arrival. We were left stranded in Seattle with no place to stay. Would not recommend."
302,4,2015-09-19,"This place is AMAZING! It's such a beautiful and comfortable apartment. The area is excellent, we found ourselves hanging around the local bars and shops more than downtown Seattle! It's a wonderful place to stay - HIGHLY recommended!"
303,5,2015-09-20,"The host canceled this reservation 1 day before arrival. We were left stranded in Seattle with no place to stay. Would not recommend."
304,8,2015-09-21,"This place was great, very clean and bright (for Seattle at least :)). The Ballard neighborhood was awesome - tons of options to walk to for a cocktail, coffee or a bite to eat. It was also really easy to get downtown on the bus line, which I would recommend for easy and cheap transportation."
305,4,2015-09-21,"My wife and I enjoyed our stay very much. Thighs were clean, bed was comfortable and the TV had an Amazon Fire with all those new fangled subscriptions so we were plenty entertained in our down time."
306,1,2015-09-24,"Very close to delicious restaurants and just a short hop away from downtown. This is a great location! The host was super friendly. We would stay here again."
307,1,2015-09-26,"We had a wonderful stay. Great location. Host was second to none! Would stay here again."
308,4,2015-09-26,"The host was very hospitable and very accommodating. His place was an excellent spot to use as a base for exploring downtown Seattle. We very much appreciated the map with legend and the host's recommendations for where to eat and what to do nearby were excellent. The grocery store, eateries, and bus stops to downtown were all within a 5 minute walk. Our 23 month old especially loved the park a block away. Thank you!"
309,6,2015-09-27,"Place was great. Totally quiet at night! Its like we were the only people there and no noise from the street. Studio was small but clean and cozy. Love the old building and the claw foot tub. Location was a little far away from things walking, and up a hill for those biking, but not too bad. We had a communication breakdown right when we were checking in, but it all worked out."
310,8,2015-09-29,"The house was very comfortable and clean, and beautifully finished. The location was great - very easy to walk to groceries, coffee, restaurants - a highlight of our week in Seattle was waking to see salmon at the salmon ladder. We loved our stay here."
311,6,2015-10-05,"Location was great and is within walking distance or a short bus ride/car ride to Kerry Park, Space Needle and Pike Place. There is also a great view from the apartment itself. Neighborhood felt very safe and was quiet. Room is cozy and is perfect for one or 2 people. It was also very clean and had everything we needed. Great host, super friendly and was very fast to respond. Check in/check out was very easy and the flexible hours were convenient for us. Would recommend to anybody needing a place to stay in Seattle!"
312,4,2015-10-06,"Didn't get to meet the host but his place was perfectly set up. Really comfortable bed, nice bathroom, and a well equipped kitchen. I was able to stream all types of media from his Amazon Fire stick and there were some beers left in the fridge. Great place, perfect Queen Anne locations."
313,4,2015-10-10,"The host is a great host, although we don't have a chance to meet. He is really nice and reasonable host. His response is always quickly no matter what question I have. And even if I have to cancel the reservation due to some reason, he is willing to give me the full refund. Overall, it was a great experience."
314,7,2015-10-12,"The host was fantastic and a good resource to all things Queen Anne/Seattle. The neighborhood is VERY walkable and public transportation is accessible. The living space was extremely comfortable and well appointed. I would highly recommend this apartment!"
315,8,2015-10-14,"This home was so clean, well maintained and beautifully renovated....exactly how its portrayed....very welcoming and comfortable!! Our Host was great!! He met us at the house when we arrived and gave us a run through on how things worked and answered all of our questions...the host is always just a phone call away if you need anything. The location in Ballard is perfect....a beautiful quiet neighborhood and walking distance to everything!!! There is no off street parking but no problem...we never had a problem finding a parking space in front of the house or just a couple of houses down (the host did let us know about the parking before we arrived but like I said it was not a problem)!! Next trip to Seattle, we would love to stay here again!!!"
316,4,2015-10-15,"Accurate listing, frictionless check-in/out with key box. Didn't meet the host, but he was quick to respond to emails and provided everything we needed for our stay. Got in late and was surprised how quite, and residential the neighborhood was. The next morning realized that it was a 2.5 short block walk to a main drag with lots of good restaurants, two grocery stores, etc. Great spot."
317,6,2015-10-17,"Great neighborhood, but the \patio\ photo was misleading. There was no table and chair(s) - you have to climb out a window onto a roof that can be accessed by several other windows, so limited privacy.It would have been helpful to know before booking that there was no coffee maker, toaster, or microwave and that parking can be difficult.Comfy bed, though."
318,1,2015-10-17,"We loved the space. It's very private and close to Queen Ann and Ballard. I enjoyed playing the well kept par 3 golf course just across the street. We were quite comfortable and will absolutely return."
